Time stamp,Date,Time,Month _num,Month,Day_of_week,Season,Day_type,Tariff type,Year,Price
11/09/2019 23:00,11/09/2019,23,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 00:00,12/09/2019,0,9,September,5,Summer,M_T_F,Base,2019,0.9388
12/09/2019 01:00,12/09/2019,1,9,September,5,Summer,M_T_F,Base,2019,0.9388
12/09/2019 02:00,12/09/2019,2,9,September,5,Summer,M_T_F,Base,2019,0.9388
12/09/2019 03:00,12/09/2019,3,9,September,5,Summer,M_T_F,Base,2019,0.9388
12/09/2019 04:00,12/09/2019,4,9,September,5,Summer,M_T_F,Base,2019,0.9388
12/09/2019 05:00,12/09/2019,5,9,September,5,Summer,M_T_F,Base,2019,0.9388
12/09/2019 06:00,12/09/2019,6,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 07:00,12/09/2019,7,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 08:00,12/09/2019,8,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 09:00,12/09/2019,9,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 10:00,12/09/2019,10,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 11:00,12/09/2019,11,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 12:00,12/09/2019,12,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 13:00,12/09/2019,13,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 14:00,12/09/2019,14,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 15:00,12/09/2019,15,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 16:00,12/09/2019,16,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 17:00,12/09/2019,17,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 18:00,12/09/2019,18,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 19:00,12/09/2019,19,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 20:00,12/09/2019,20,9,September,5,Summer,M_T_F,Peak,2019,1.8915
12/09/2019 21:00,12/09/2019,21,9,September,5,Summer,M_T_F,Peak,2019,1.8915
12/09/2019 22:00,12/09/2019,22,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
12/09/2019 23:00,12/09/2019,23,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
13/09/2019 00:00,13/09/2019,0,9,September,6,Summer,Sat,Base,2019,0.9388
13/09/2019 01:00,13/09/2019,1,9,September,6,Summer,Sat,Base,2019,0.9388
13/09/2019 02:00,13/09/2019,2,9,September,6,Summer,Sat,Base,2019,0.9388
13/09/2019 03:00,13/09/2019,3,9,September,6,Summer,Sat,Base,2019,0.9388
13/09/2019 04:00,13/09/2019,4,9,September,6,Summer,Sat,Base,2019,0.9388
13/09/2019 05:00,13/09/2019,5,9,September,6,Summer,Sat,Base,2019,0.9388
13/09/2019 06:00,13/09/2019,6,9,September,6,Summer,Sat,Base,2019,0.9388
13/09/2019 07:00,13/09/2019,7,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 08:00,13/09/2019,8,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 09:00,13/09/2019,9,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 10:00,13/09/2019,10,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 11:00,13/09/2019,11,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 12:00,13/09/2019,12,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 13:00,13/09/2019,13,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 14:00,13/09/2019,14,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 15:00,13/09/2019,15,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 16:00,13/09/2019,16,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 17:00,13/09/2019,17,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 18:00,13/09/2019,18,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 19:00,13/09/2019,19,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 20:00,13/09/2019,20,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 21:00,13/09/2019,21,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 22:00,13/09/2019,22,9,September,6,Summer,Sat,Intermediate,2019,1.6612
13/09/2019 23:00,13/09/2019,23,9,September,6,Summer,Sat,Intermediate,2019,1.6612
14/09/2019 00:00,14/09/2019,0,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 01:00,14/09/2019,1,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 02:00,14/09/2019,2,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 03:00,14/09/2019,3,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 04:00,14/09/2019,4,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 05:00,14/09/2019,5,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 06:00,14/09/2019,6,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 07:00,14/09/2019,7,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 08:00,14/09/2019,8,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 09:00,14/09/2019,9,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 10:00,14/09/2019,10,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 11:00,14/09/2019,11,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 12:00,14/09/2019,12,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 13:00,14/09/2019,13,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 14:00,14/09/2019,14,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 15:00,14/09/2019,15,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 16:00,14/09/2019,16,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 17:00,14/09/2019,17,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 18:00,14/09/2019,18,9,September,7,Summer,Sun,Base,2019,0.9388
14/09/2019 19:00,14/09/2019,19,9,September,7,Summer,Sun,Intermediate,2019,1.6612
14/09/2019 20:00,14/09/2019,20,9,September,7,Summer,Sun,Intermediate,2019,1.6612
14/09/2019 21:00,14/09/2019,21,9,September,7,Summer,Sun,Intermediate,2019,1.6612
14/09/2019 22:00,14/09/2019,22,9,September,7,Summer,Sun,Intermediate,2019,1.6612
14/09/2019 23:00,14/09/2019,23,9,September,7,Summer,Sun,Intermediate,2019,1.6612
15/09/2019 00:00,15/09/2019,0,9,September,1,Summer,M_T_F,Base,2019,0.9388
15/09/2019 01:00,15/09/2019,1,9,September,1,Summer,M_T_F,Base,2019,0.9388
15/09/2019 02:00,15/09/2019,2,9,September,1,Summer,M_T_F,Base,2019,0.9388
15/09/2019 03:00,15/09/2019,3,9,September,1,Summer,M_T_F,Base,2019,0.9388
15/09/2019 04:00,15/09/2019,4,9,September,1,Summer,M_T_F,Base,2019,0.9388
15/09/2019 05:00,15/09/2019,5,9,September,1,Summer,M_T_F,Base,2019,0.9388
15/09/2019 06:00,15/09/2019,6,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 07:00,15/09/2019,7,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 08:00,15/09/2019,8,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 09:00,15/09/2019,9,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 10:00,15/09/2019,10,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 11:00,15/09/2019,11,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 12:00,15/09/2019,12,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 13:00,15/09/2019,13,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 14:00,15/09/2019,14,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 15:00,15/09/2019,15,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 16:00,15/09/2019,16,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 17:00,15/09/2019,17,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 18:00,15/09/2019,18,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 19:00,15/09/2019,19,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 20:00,15/09/2019,20,9,September,1,Summer,M_T_F,Peak,2019,1.8915
15/09/2019 21:00,15/09/2019,21,9,September,1,Summer,M_T_F,Peak,2019,1.8915
15/09/2019 22:00,15/09/2019,22,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
15/09/2019 23:00,15/09/2019,23,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 00:00,16/09/2019,0,9,September,2,Summer,M_T_F,Base,2019,0.9388
16/09/2019 01:00,16/09/2019,1,9,September,2,Summer,M_T_F,Base,2019,0.9388
16/09/2019 02:00,16/09/2019,2,9,September,2,Summer,M_T_F,Base,2019,0.9388
16/09/2019 03:00,16/09/2019,3,9,September,2,Summer,M_T_F,Base,2019,0.9388
16/09/2019 04:00,16/09/2019,4,9,September,2,Summer,M_T_F,Base,2019,0.9388
16/09/2019 05:00,16/09/2019,5,9,September,2,Summer,M_T_F,Base,2019,0.9388
16/09/2019 06:00,16/09/2019,6,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 07:00,16/09/2019,7,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 08:00,16/09/2019,8,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 09:00,16/09/2019,9,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 10:00,16/09/2019,10,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 11:00,16/09/2019,11,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 12:00,16/09/2019,12,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 13:00,16/09/2019,13,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 14:00,16/09/2019,14,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 15:00,16/09/2019,15,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 16:00,16/09/2019,16,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 17:00,16/09/2019,17,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 18:00,16/09/2019,18,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 19:00,16/09/2019,19,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 20:00,16/09/2019,20,9,September,2,Summer,M_T_F,Peak,2019,1.8915
16/09/2019 21:00,16/09/2019,21,9,September,2,Summer,M_T_F,Peak,2019,1.8915
16/09/2019 22:00,16/09/2019,22,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
16/09/2019 23:00,16/09/2019,23,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 00:00,17/09/2019,0,9,September,3,Summer,M_T_F,Base,2019,0.9388
17/09/2019 01:00,17/09/2019,1,9,September,3,Summer,M_T_F,Base,2019,0.9388
17/09/2019 02:00,17/09/2019,2,9,September,3,Summer,M_T_F,Base,2019,0.9388
17/09/2019 03:00,17/09/2019,3,9,September,3,Summer,M_T_F,Base,2019,0.9388
17/09/2019 04:00,17/09/2019,4,9,September,3,Summer,M_T_F,Base,2019,0.9388
17/09/2019 05:00,17/09/2019,5,9,September,3,Summer,M_T_F,Base,2019,0.9388
17/09/2019 06:00,17/09/2019,6,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 07:00,17/09/2019,7,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 08:00,17/09/2019,8,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 09:00,17/09/2019,9,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 10:00,17/09/2019,10,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 11:00,17/09/2019,11,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 12:00,17/09/2019,12,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 13:00,17/09/2019,13,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 14:00,17/09/2019,14,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 15:00,17/09/2019,15,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 16:00,17/09/2019,16,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 17:00,17/09/2019,17,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 18:00,17/09/2019,18,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 19:00,17/09/2019,19,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 20:00,17/09/2019,20,9,September,3,Summer,M_T_F,Peak,2019,1.8915
17/09/2019 21:00,17/09/2019,21,9,September,3,Summer,M_T_F,Peak,2019,1.8915
17/09/2019 22:00,17/09/2019,22,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
17/09/2019 23:00,17/09/2019,23,9,September,3,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 00:00,18/09/2019,0,9,September,4,Summer,M_T_F,Base,2019,0.9388
18/09/2019 01:00,18/09/2019,1,9,September,4,Summer,M_T_F,Base,2019,0.9388
18/09/2019 02:00,18/09/2019,2,9,September,4,Summer,M_T_F,Base,2019,0.9388
18/09/2019 03:00,18/09/2019,3,9,September,4,Summer,M_T_F,Base,2019,0.9388
18/09/2019 04:00,18/09/2019,4,9,September,4,Summer,M_T_F,Base,2019,0.9388
18/09/2019 05:00,18/09/2019,5,9,September,4,Summer,M_T_F,Base,2019,0.9388
18/09/2019 06:00,18/09/2019,6,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 07:00,18/09/2019,7,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 08:00,18/09/2019,8,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 09:00,18/09/2019,9,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 10:00,18/09/2019,10,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 11:00,18/09/2019,11,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 12:00,18/09/2019,12,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 13:00,18/09/2019,13,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 14:00,18/09/2019,14,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 15:00,18/09/2019,15,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 16:00,18/09/2019,16,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 17:00,18/09/2019,17,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 18:00,18/09/2019,18,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 19:00,18/09/2019,19,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 20:00,18/09/2019,20,9,September,4,Summer,M_T_F,Peak,2019,1.8915
18/09/2019 21:00,18/09/2019,21,9,September,4,Summer,M_T_F,Peak,2019,1.8915
18/09/2019 22:00,18/09/2019,22,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
18/09/2019 23:00,18/09/2019,23,9,September,4,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 00:00,19/09/2019,0,9,September,5,Summer,M_T_F,Base,2019,0.9388
19/09/2019 01:00,19/09/2019,1,9,September,5,Summer,M_T_F,Base,2019,0.9388
19/09/2019 02:00,19/09/2019,2,9,September,5,Summer,M_T_F,Base,2019,0.9388
19/09/2019 03:00,19/09/2019,3,9,September,5,Summer,M_T_F,Base,2019,0.9388
19/09/2019 04:00,19/09/2019,4,9,September,5,Summer,M_T_F,Base,2019,0.9388
19/09/2019 05:00,19/09/2019,5,9,September,5,Summer,M_T_F,Base,2019,0.9388
19/09/2019 06:00,19/09/2019,6,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 07:00,19/09/2019,7,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 08:00,19/09/2019,8,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 09:00,19/09/2019,9,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 10:00,19/09/2019,10,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 11:00,19/09/2019,11,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 12:00,19/09/2019,12,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 13:00,19/09/2019,13,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 14:00,19/09/2019,14,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 15:00,19/09/2019,15,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 16:00,19/09/2019,16,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 17:00,19/09/2019,17,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 18:00,19/09/2019,18,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 19:00,19/09/2019,19,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 20:00,19/09/2019,20,9,September,5,Summer,M_T_F,Peak,2019,1.8915
19/09/2019 21:00,19/09/2019,21,9,September,5,Summer,M_T_F,Peak,2019,1.8915
19/09/2019 22:00,19/09/2019,22,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
19/09/2019 23:00,19/09/2019,23,9,September,5,Summer,M_T_F,Intermediate,2019,1.6612
20/09/2019 00:00,20/09/2019,0,9,September,6,Summer,Sat,Base,2019,0.9388
20/09/2019 01:00,20/09/2019,1,9,September,6,Summer,Sat,Base,2019,0.9388
20/09/2019 02:00,20/09/2019,2,9,September,6,Summer,Sat,Base,2019,0.9388
20/09/2019 03:00,20/09/2019,3,9,September,6,Summer,Sat,Base,2019,0.9388
20/09/2019 04:00,20/09/2019,4,9,September,6,Summer,Sat,Base,2019,0.9388
20/09/2019 05:00,20/09/2019,5,9,September,6,Summer,Sat,Base,2019,0.9388
20/09/2019 06:00,20/09/2019,6,9,September,6,Summer,Sat,Base,2019,0.9388
20/09/2019 07:00,20/09/2019,7,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 08:00,20/09/2019,8,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 09:00,20/09/2019,9,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 10:00,20/09/2019,10,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 11:00,20/09/2019,11,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 12:00,20/09/2019,12,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 13:00,20/09/2019,13,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 14:00,20/09/2019,14,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 15:00,20/09/2019,15,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 16:00,20/09/2019,16,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 17:00,20/09/2019,17,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 18:00,20/09/2019,18,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 19:00,20/09/2019,19,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 20:00,20/09/2019,20,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 21:00,20/09/2019,21,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 22:00,20/09/2019,22,9,September,6,Summer,Sat,Intermediate,2019,1.6612
20/09/2019 23:00,20/09/2019,23,9,September,6,Summer,Sat,Intermediate,2019,1.6612
21/09/2019 00:00,21/09/2019,0,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 01:00,21/09/2019,1,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 02:00,21/09/2019,2,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 03:00,21/09/2019,3,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 04:00,21/09/2019,4,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 05:00,21/09/2019,5,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 06:00,21/09/2019,6,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 07:00,21/09/2019,7,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 08:00,21/09/2019,8,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 09:00,21/09/2019,9,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 10:00,21/09/2019,10,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 11:00,21/09/2019,11,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 12:00,21/09/2019,12,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 13:00,21/09/2019,13,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 14:00,21/09/2019,14,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 15:00,21/09/2019,15,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 16:00,21/09/2019,16,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 17:00,21/09/2019,17,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 18:00,21/09/2019,18,9,September,7,Summer,Sun,Base,2019,0.9388
21/09/2019 19:00,21/09/2019,19,9,September,7,Summer,Sun,Intermediate,2019,1.6612
21/09/2019 20:00,21/09/2019,20,9,September,7,Summer,Sun,Intermediate,2019,1.6612
21/09/2019 21:00,21/09/2019,21,9,September,7,Summer,Sun,Intermediate,2019,1.6612
21/09/2019 22:00,21/09/2019,22,9,September,7,Summer,Sun,Intermediate,2019,1.6612
21/09/2019 23:00,21/09/2019,23,9,September,7,Summer,Sun,Intermediate,2019,1.6612
22/09/2019 00:00,22/09/2019,0,9,September,1,Summer,M_T_F,Base,2019,0.9388
22/09/2019 01:00,22/09/2019,1,9,September,1,Summer,M_T_F,Base,2019,0.9388
22/09/2019 02:00,22/09/2019,2,9,September,1,Summer,M_T_F,Base,2019,0.9388
22/09/2019 03:00,22/09/2019,3,9,September,1,Summer,M_T_F,Base,2019,0.9388
22/09/2019 04:00,22/09/2019,4,9,September,1,Summer,M_T_F,Base,2019,0.9388
22/09/2019 05:00,22/09/2019,5,9,September,1,Summer,M_T_F,Base,2019,0.9388
22/09/2019 06:00,22/09/2019,6,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 07:00,22/09/2019,7,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 08:00,22/09/2019,8,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 09:00,22/09/2019,9,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 10:00,22/09/2019,10,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 11:00,22/09/2019,11,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 12:00,22/09/2019,12,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 13:00,22/09/2019,13,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 14:00,22/09/2019,14,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 15:00,22/09/2019,15,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 16:00,22/09/2019,16,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 17:00,22/09/2019,17,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 18:00,22/09/2019,18,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 19:00,22/09/2019,19,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 20:00,22/09/2019,20,9,September,1,Summer,M_T_F,Peak,2019,1.8915
22/09/2019 21:00,22/09/2019,21,9,September,1,Summer,M_T_F,Peak,2019,1.8915
22/09/2019 22:00,22/09/2019,22,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
22/09/2019 23:00,22/09/2019,23,9,September,1,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 00:00,23/09/2019,0,9,September,2,Summer,M_T_F,Base,2019,0.9388
23/09/2019 01:00,23/09/2019,1,9,September,2,Summer,M_T_F,Base,2019,0.9388
23/09/2019 02:00,23/09/2019,2,9,September,2,Summer,M_T_F,Base,2019,0.9388
23/09/2019 03:00,23/09/2019,3,9,September,2,Summer,M_T_F,Base,2019,0.9388
23/09/2019 04:00,23/09/2019,4,9,September,2,Summer,M_T_F,Base,2019,0.9388
23/09/2019 05:00,23/09/2019,5,9,September,2,Summer,M_T_F,Base,2019,0.9388
23/09/2019 06:00,23/09/2019,6,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 07:00,23/09/2019,7,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 08:00,23/09/2019,8,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 09:00,23/09/2019,9,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 10:00,23/09/2019,10,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 11:00,23/09/2019,11,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 12:00,23/09/2019,12,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 13:00,23/09/2019,13,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 14:00,23/09/2019,14,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 15:00,23/09/2019,15,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 16:00,23/09/2019,16,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 17:00,23/09/2019,17,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 18:00,23/09/2019,18,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 19:00,23/09/2019,19,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 20:00,23/09/2019,20,9,September,2,Summer,M_T_F,Peak,2019,1.8915
23/09/2019 21:00,23/09/2019,21,9,September,2,Summer,M_T_F,Peak,2019,1.8915
23/09/2019 22:00,23/09/2019,22,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
23/09/2019 23:00,23/09/2019,23,9,September,2,Summer,M_T_F,Intermediate,2019,1.6612
