Time stamp,COMP_REF1,COMP_REF13,COMP_REF14,COMP_REF2,COMP_REF4,COMP_REF6,COMP_REF7,COMP_REF8,COMP_REF9,TUNEL1,TUNEL2,TUNEL3
28/07/2019 02:00,240.2,0.5985,0.3116,302.04,141.43,0.0693,140.26,179.66,1.34,0.5967,8.18,196.23
28/07/2019 03:00,241.25,0.5633,0.2811,303.31,133.39,0.0689,132.42,173.18,1.35,0.4326,0.2601,196.47
28/07/2019 04:00,242.77,0.7123,0.3531,303,96.25,0.9357,95.58,193.17,1.36,0.1154,29.73,196.54
28/07/2019 05:00,237.47,0.7583,0.441,302.21,96.3,0.4474,95.8,192.67,1.36,0.124,88.81,192.34
28/07/2019 06:00,192.01,0.746,0.4042,294.95,121.18,0.5939,120.19,192.82,1.36,0.119,53.43,192.57
28/07/2019 07:00,215.15,0.7013,0.3387,305.08,109.53,8.14,108.6,195.06,4.75,1.5,0.3115,200.23
28/07/2019 08:00,234.46,0.6725,0.9834,304.35,126.67,256,125.54,193.66,152.22,87.22,0.3375,200.12
28/07/2019 09:00,237.8,0.6685,1.08,304.41,139.95,256.79,138.78,193.95,157.62,121.71,0.3366,200.85
28/07/2019 10:00,261.01,0.6607,1.09,305.57,170.28,260.5,168.95,195.1,165.07,121.2,0.3333,200.28
28/07/2019 11:00,291.7,0.6394,1.07,306.88,158.14,260.56,157.01,195.08,164.9,122.17,0.3014,200.34
28/07/2019 12:00,230,0.6362,0.9692,279.57,112.41,230.11,111.56,192.06,140.92,101.52,0.2788,192.88
28/07/2019 13:00,0.8271,0.399,0.5707,0.8013,87.94,170.96,87.3,62.59,0.5049,0.1478,0.2737,6.49
28/07/2019 14:00,0.8236,0.902,0.7044,0.7961,156.3,252.5,155.09,0.1418,1.41,0.1703,0.2841,0.2721
28/07/2019 15:00,0.8226,1.73,0.6913,0.7968,148.52,254.48,147.31,0.1431,1.42,0.1663,0.2848,0.2693
28/07/2019 16:00,0.8074,1.63,0.691,0.7935,137.17,254.41,136.22,0.1423,1.42,0.1634,0.2846,0.2685
28/07/2019 17:00,0.8044,0.2459,0.7052,0.7974,99.11,245.04,98.44,0.1443,1.43,0.1616,0.2837,0.2681
28/07/2019 18:00,0.7933,0.2398,0.6871,0.8002,89.6,233.39,89.03,0.1462,1.44,0.16,0.2839,0.2693
28/07/2019 19:00,0.8508,0.2284,0.6573,0.8029,88.69,215.15,88.12,0.1482,1.46,0.1576,0.2839,0.2714
28/07/2019 20:00,1.14,0.2561,0.5763,0.8009,137.31,239.76,136.31,0.142,1.47,0.1622,0.287,0.2243
28/07/2019 21:00,1.15,0.2553,0.5372,0.8011,140.91,247.87,139.79,0.1349,1.47,0.1626,0.2891,0.2105
28/07/2019 22:00,1.19,0.2557,0.538,0.9023,154.86,248,153.84,0.1346,1.47,0.1629,0.2903,0.2128
28/07/2019 23:00,1.21,0.2425,0.5031,1.04,118.55,228.68,117.73,0.135,1.47,0.1594,0.2889,0.2135
29/07/2019 00:00,1.17,0.2571,0.5311,1.01,152.12,245.38,151.08,0.1375,1.48,0.1667,0.2935,0.2145
29/07/2019 01:00,1.24,0.2559,0.5179,0.9954,127.48,241.26,126.56,0.138,1.49,0.1646,0.2934,0.216
29/07/2019 02:00,1.25,0.226,0.9009,1.15,115.59,221.46,114.79,0.1404,1.5,0.161,0.2919,0.2167
29/07/2019 03:00,1.28,1.09,1.03,1.03,85.08,186.32,88.93,0.1405,1.47,0.1434,0.2839,0.2169
29/07/2019 04:00,1.26,1.67,0.4779,1.21,125.81,233.86,124.87,0.1398,1.49,0.1633,0.2935,0.2163
29/07/2019 05:00,1.26,1.7,0.5652,1.26,130.76,231,131.79,0.1399,1.47,0.1585,0.2922,0.2458
29/07/2019 06:00,1.22,1.73,0.8035,1.28,137.91,244.12,136.91,0.1382,1.45,0.1624,0.2938,0.2585
29/07/2019 07:00,1.26,1.74,1.14,1.16,113.25,225.02,112.41,0.1374,1.42,0.1561,0.2913,0.266
29/07/2019 08:00,1.26,1.91,0.7702,1.1,143.16,209.63,142.02,45.94,1.36,0.1757,114.48,0.2556
29/07/2019 09:00,1.26,88.03,88.38,1.1,118.87,0.0796,118,187.78,1.3,0.2121,56.11,5.9
29/07/2019 10:00,1.26,292.1,213.35,1.08,158.93,0.1106,157.59,210.69,1.29,0.3826,167.53,0.2728
29/07/2019 11:00,1.22,311.34,228.37,1.08,146.8,0.107,145.59,212.29,1.27,0.394,166.42,14.13
29/07/2019 12:00,146.81,294.85,223.63,163.66,156.04,0.1144,154.85,198.21,1.21,0.386,171.36,173.23
29/07/2019 13:00,226.16,289.42,209.6,293.45,120.11,0.1154,119.2,194.79,1.22,0.3767,171.8,226.47
29/07/2019 14:00,200.27,288.72,204.85,279.05,102.45,0.1105,101.72,196.05,1.22,0.3736,171.44,164.04
29/07/2019 15:00,129.01,276.7,190.08,213.8,91.58,0.4001,90.88,193.05,1.23,0.3588,170.59,156.38
29/07/2019 16:00,269.26,286.62,200.32,307.9,132.27,0.6966,131.34,195.45,1.22,0.3656,161.35,196.17
29/07/2019 17:00,295.97,280.85,197.7,306.28,140.03,0.1169,138.94,195.37,1.23,0.364,170.05,196.49
29/07/2019 18:00,285.48,292.67,198,309.97,138.55,0.1182,137.56,199.06,1.27,0.3725,171.81,196.45
29/07/2019 19:00,286.95,286.95,202.45,305.82,110.55,0.6436,109.72,194.36,1.28,0.3743,171.84,196.45
29/07/2019 20:00,288.3,286.21,190.57,309.56,143.26,0.5541,142.02,193.81,1.28,0.3662,171.61,197.22
29/07/2019 21:00,308.25,286.37,203.32,310.79,139.84,0.1152,138.77,194.16,1.29,0.3739,172.24,197.41
29/07/2019 22:00,289.63,287.63,201.12,305.71,141.66,0.8809,140.39,194.18,1.29,0.3735,172.07,198
29/07/2019 23:00,279.55,286.87,200.11,305.45,112.14,0.3145,111.33,193.7,1.29,0.3722,172.81,198.86
30/07/2019 00:00,192.71,285.53,195.56,269.49,139.2,0.6491,138.13,193.11,1.32,0.3724,173.24,192.54
30/07/2019 01:00,166.91,258.35,161.27,285.67,120.74,0.6024,119.84,164.27,1.35,0.3465,174.94,173.82
30/07/2019 02:00,159.22,221.18,155.73,293.01,138.99,0.5471,137.87,159.62,1.36,0.3351,172.68,179.56
30/07/2019 03:00,163.15,88.89,65.02,279.06,113.99,0.647,113.04,142.61,1.37,0.2076,106.98,189.1
30/07/2019 04:00,287.9,0.5679,0.2863,324.13,135.21,0.5163,134.21,182.25,1.37,0.1146,8.65,189.4
30/07/2019 05:00,280.6,99.57,79.53,316.89,113.07,0.7047,112.24,163.42,1.35,0.2217,137.28,194.43
30/07/2019 06:00,41.53,278.16,212.2,76.27,136.04,0.4803,135.08,186.78,1.36,18.07,167.51,76.58
30/07/2019 07:00,0.8195,281.7,212.17,0.7965,125.08,0.8924,124.15,179.88,1.34,14.6,169.2,2.24
30/07/2019 08:00,0.8172,280.42,205.08,0.7928,139.24,0.38,138.17,191.14,1.28,0.3751,166.48,167.49
30/07/2019 09:00,157.35,282.64,216.76,164.33,137.72,64.79,136.44,189.03,41.46,5.39,170.78,124.35
30/07/2019 10:00,211.13,276.73,199.54,277.61,168.84,253.9,167.6,193.05,149.99,106.14,165.67,201.99
30/07/2019 11:00,235.29,287.15,221.27,301.27,169.17,257.86,167.7,194.77,158.02,129.34,170.68,195.81
30/07/2019 12:00,209.51,290.02,220.75,297.4,181.44,261.41,179.93,196.5,163.85,138.59,170.22,197.78
30/07/2019 13:00,119.61,283.39,212.08,218.12,160.95,255.51,159.78,193.45,156.43,139.41,171.09,159.75
30/07/2019 14:00,162.44,283.31,211.03,289.19,137.3,187.27,136.24,194.66,111.3,94.05,171.12,185.75
30/07/2019 15:00,216,273.08,195.92,294.82,148.66,0.1125,147.51,194.3,0.1097,0.5226,169.98,192.63
30/07/2019 16:00,205.99,282.76,202.96,296.23,154.53,0.1082,153.26,194.06,0.4761,19.35,164.58,194.13
30/07/2019 17:00,223.4,281.25,200.82,303.48,162.98,253.27,161.86,197.87,149.84,101.89,167.1,194.03
30/07/2019 18:00,216.44,288.5,211.18,305.13,184.64,263.38,183.19,201.66,161.3,119.35,169.52,194.05
30/07/2019 19:00,277.36,74.08,52.52,308.52,151,248.92,149.89,192.3,144.32,128.49,49.92,194.41
30/07/2019 20:00,258.14,0.6604,1.09,307.26,172.27,248.44,170.86,191.78,144.85,138.18,0.2876,194.95
30/07/2019 21:00,304.83,0.6392,1.09,311.71,158.42,246.85,157.16,188.07,142.66,143.73,0.2899,194.92
30/07/2019 22:00,142.75,0.5004,0.9855,221.33,138.99,196.71,137.8,169.36,140.21,143.77,0.2875,160.59
30/07/2019 23:00,0.8256,0.3673,0.6765,0.7982,119.13,0.0763,118.33,192.67,143.53,143.21,37.35,0.3111
31/07/2019 00:00,0.8212,231.25,172.24,0.7963,120.12,0.0885,119.1,193.08,132.32,99.06,155.72,0.2605
31/07/2019 01:00,0.8252,279.49,217.34,0.7979,151.91,0.0921,150.79,194.48,1.3,0.8792,166.06,0.272
31/07/2019 02:00,0.8194,248.98,177.76,0.7968,134.74,0.0922,133.94,158.33,1.39,8.19,162.18,0.2736
31/07/2019 03:00,1.14,264.35,193.69,0.8019,108.78,0.0926,107.87,155.48,1.41,7.32,163.62,0.2722
31/07/2019 04:00,1.19,280.98,210.82,0.8007,140.29,0.094,139.26,195.1,1.41,0.3825,168.67,0.2733
31/07/2019 05:00,1.2,283.57,216.07,0.8019,133.43,0.9108,132.44,194.82,1.4,1.19,168.84,0.2777
31/07/2019 06:00,1.21,282.87,209.17,0.9925,159.77,93.03,158.5,186.52,56.26,21.71,169.96,0.2705
31/07/2019 07:00,1.21,270.74,175.76,1.04,148.06,243.7,146.44,154.29,137.48,90.34,169.01,13.46
31/07/2019 08:00,1.21,259.66,170.3,1.18,168.02,247.08,166.66,180.17,138.5,132.81,157.35,145.33
31/07/2019 09:00,1.24,214.55,158.42,1.01,146,241.26,144.7,146.88,138.43,122.9,166.54,55.66
31/07/2019 10:00,1.17,210.74,158.25,0.9993,173.8,242.31,172.31,157.83,136.26,133.48,161.57,0.2846
31/07/2019 11:00,1.19,268.33,200.4,0.9955,159.24,245.68,157.87,165.66,137.59,137.82,166.07,0.2843
31/07/2019 12:00,1.19,284.38,217.04,0.9983,168.02,250.1,166.76,189.52,140.86,136.52,168.71,40.6
31/07/2019 13:00,209.6,282.13,211.07,247.52,165.06,256.74,163.63,191.22,149.05,136.69,168.5,196.48
31/07/2019 14:00,227.11,278.52,202.81,296.49,100.29,61.4,99.65,190.67,34.93,25.29,168.48,193.14
31/07/2019 15:00,208.95,278.9,196.96,294.71,102.73,0.1102,101.87,182.67,0.1096,0.6235,168.43,192.95
31/07/2019 16:00,244.05,274.32,182.64,297.95,151.62,0.1109,150.54,193.45,1.16,0.3564,167.7,193.44
31/07/2019 17:00,304.3,277.94,186.45,309.62,150.63,0.1132,149.64,194.07,1.24,0.3599,167.82,195.06
31/07/2019 18:00,315.03,273.26,191.52,320.14,144.46,0.1122,143.32,194.85,1.22,0.3579,162.19,195.96
31/07/2019 19:00,281.18,280.25,204.8,310.52,108.49,0.1125,107.71,189.47,1.25,2.83,167.96,196.07
31/07/2019 20:00,311.81,282.87,207.13,311.97,147.41,145.77,146.35,195.06,85.93,52.85,168.09,195.95
31/07/2019 21:00,268.18,282.46,199.74,302.26,187.49,257.05,186.13,196.63,154.72,134.33,168.2,195.88
31/07/2019 22:00,189,221.63,154.93,291.84,143.03,246.44,141.74,171.06,145.19,117.01,140.94,190.83
31/07/2019 23:00,248.47,0.617,1.12,302.87,157.78,242.87,156.54,180.5,139.81,136.01,23.25,191.78
01/08/2019 00:00,307.36,0.6544,1.08,311.96,170.53,247.59,169.15,191.32,144.49,135.68,0.2929,193.19
01/08/2019 01:00,230.8,0.6223,1.07,281.49,169.24,243.24,167.67,182.13,139.59,128.03,0.2929,183.76
01/08/2019 02:00,214.3,0.6016,0.4154,269.11,140.53,13.14,139.47,173.41,23.03,1.96,58.85,198.71
01/08/2019 03:00,252.41,0.5327,0.68,307.13,125.31,113.31,124.68,151.87,68.83,43.44,61.69,197.67
01/08/2019 04:00,153.43,0.5995,1.03,250,177.59,253.03,176.17,191.79,155.67,129.08,0.3118,191.12
01/08/2019 05:00,62.39,62.7,49.43,134.14,181.96,255.19,180.57,191.68,157.23,129.96,39.8,93.4
01/08/2019 06:00,0.821,262.19,183.78,0.7984,168.11,242.25,166.75,163.8,138.65,130.48,164.81,0.4628
01/08/2019 07:00,0.817,276.92,200.81,0.7959,151.82,243.63,150.37,166.84,138.9,132.07,164.32,0.2612
01/08/2019 08:00,1.11,281.59,209.05,0.7887,165.8,249.75,164.49,191.06,142.01,134.83,165.55,0.2525
01/08/2019 09:00,1.21,231.31,178.2,0.7977,131.9,127.74,130.16,161.1,99.95,79.2,162.54,0.2665
01/08/2019 10:00,1.27,275.1,203.75,0.7953,146.29,0.0895,145.08,194.81,6.63,0.8415,165.98,111.34
01/08/2019 11:00,1.23,271.97,201.92,0.7915,134.6,100.37,133.66,195.61,61.62,47.3,165.8,144.47
01/08/2019 12:00,1.14,273.16,199.74,0.7833,174.67,263.48,173.2,202.58,150.32,129.75,165.49,48.41
01/08/2019 13:00,118.03,295.61,225.51,116.13,182.97,267.42,181.64,200.1,160.84,132.46,170.15,120.41
01/08/2019 14:00,169.78,282.37,212.58,268.5,184.1,258.72,182.62,193.98,163.32,132.27,170.05,195.97
01/08/2019 15:00,235.27,280.48,205.27,301.41,145.55,257.17,144.4,194.22,157.36,135.08,168.91,195.17
01/08/2019 16:00,309.24,272.46,201.87,317.8,178.88,261.36,177.51,195.91,164.29,138.87,158.15,190.19
01/08/2019 17:00,179.03,285.2,216.07,247.49,175.39,261.03,174.12,196.05,163.66,138.74,166.89,179.72
01/08/2019 18:00,265.47,278.39,195.22,306.89,170.21,209.05,168.88,195.41,129.19,106.92,167.47,193.49
01/08/2019 19:00,286.03,275.46,201.29,303.35,131.92,0.111,130.73,192.63,0.116,0.4834,167.41,193.32
01/08/2019 20:00,266.25,276.9,196.45,303.1,153.46,0.0904,153,195.06,0.1178,13.37,167.83,194.32
01/08/2019 21:00,188.25,280.42,207.37,293.12,132.79,0.092,131.87,194.13,1.3,20.85,168.39,194.14
01/08/2019 22:00,280.6,282.56,207.77,310.87,156.42,0.093,155.76,195.61,1.3,0.3741,168.53,194.16
01/08/2019 23:00,279.48,274.86,197.71,305.81,121.17,0.0943,120.26,193.32,1.31,0.3646,169.04,196.49
02/08/2019 00:00,289.52,280.05,205.39,307.65,146.41,0.0942,145.32,194.03,1.32,0.3734,168.91,197.11
02/08/2019 01:00,295.35,277.54,203.31,309.52,127.79,0.0925,126.76,193.52,1.32,0.3703,169.22,197.39
02/08/2019 02:00,304.82,151.58,113.67,308.63,144.51,0.4123,143.58,177.64,1.33,0.2608,133.77,197.75
02/08/2019 03:00,229.8,0.4848,0.3106,269.99,121.02,0.9219,119.99,146.4,1.37,0.1157,17.44,193.38
02/08/2019 04:00,210.3,120.04,92.53,294.03,139.28,0.0869,138.12,159.26,1.35,0.241,141.83,180.1
02/08/2019 05:00,223.57,262.92,192.74,300.99,125.85,0.6598,124.76,164.96,1.33,0.3615,167.42,181.76
02/08/2019 06:00,163.09,278.79,211.27,203.27,147.87,0.8996,146.83,186.71,1.31,0.3778,168.64,162.54
02/08/2019 07:00,0.8249,275.85,205.89,0.7999,116.04,0.183,115.16,138.77,1.34,19.91,168.56,0.8439
02/08/2019 08:00,0.8136,279.95,208.08,0.7901,156.11,152.18,154.94,175.22,86.4,38.68,168.59,0.3207
02/08/2019 09:00,0.8107,284.59,216.36,0.7858,159.06,248.92,157.8,189.12,139.68,121.53,169.7,0.2507
02/08/2019 10:00,0.8074,286.6,218.41,0.7846,172.13,249.45,170.76,182.14,142.41,130.26,171.29,0.251
02/08/2019 11:00,1.05,284.98,215.24,0.7855,148.06,245.54,146.16,174.09,138.45,131.47,171.74,132.94
02/08/2019 12:00,267.34,276.59,209.08,287.94,152.78,211.84,151.45,174.52,122.25,110.92,165.6,202.73
02/08/2019 13:00,331.89,283.64,216.18,325.65,143.44,0.1112,141.96,193.25,0.1057,0.978,166.13,200.15
02/08/2019 14:00,315.88,277.84,199.18,314.68,158.43,0.1076,156.92,194.83,0.7736,11.41,166.37,200.89
02/08/2019 15:00,255.56,141.55,101.77,302.81,135.81,93.37,134.78,185.62,56.57,24.47,96.79,197.72
02/08/2019 16:00,269.38,0.6832,1.06,300.48,167.12,249.53,165.82,191.81,144.58,129.12,0.3476,196.01
02/08/2019 17:00,241.46,0.6852,1.06,300.33,169.14,247.82,167.68,192.09,143.03,133.74,0.287,196.08
02/08/2019 18:00,209.06,0.5708,0.9167,299.35,135.78,244.13,134.7,165.25,140.72,80.52,0.2859,196.44
02/08/2019 19:00,248.66,29.66,26.92,302.2,155.51,243.72,154.23,179.08,139.58,131.96,108.4,196.27
02/08/2019 20:00,223.69,277.85,212.17,308.55,147.47,251.95,146.21,190.87,144.81,105.08,168.82,190.89
02/08/2019 21:00,197.9,288.23,222.09,297,151.32,253.42,150.43,196.16,146.09,121.02,170.73,192.7
02/08/2019 22:00,275.57,293.01,223.97,310.48,178.78,263.72,177.45,202.53,157.97,134.81,168.11,191.33
02/08/2019 23:00,97.51,283.33,219.74,127.83,154.53,251.19,153.34,192.09,148.59,136.32,168.41,89.05
03/08/2019 00:00,0.8218,283.05,218.51,0.795,147.87,128.33,147.15,177.08,75.98,69.61,168.62,0.3083
03/08/2019 01:00,0.8214,279.64,211,0.7986,128.77,0.0921,127.87,182.74,1.16,0.3796,168.99,0.2771
03/08/2019 02:00,0.8205,281.42,212.41,0.7972,141.73,0.093,140.19,174.92,1.39,0.9473,168.63,0.276
03/08/2019 03:00,0.9206,279.74,209.08,0.7998,119.66,0.0914,118.56,158.46,1.4,27.54,169.43,0.2736
03/08/2019 04:00,1.13,278.46,206.59,0.7971,138.2,0.0912,137.03,160.83,1.38,14.08,168.76,0.2755
03/08/2019 05:00,1.22,12.25,9.22,0.8037,120.07,0.1305,119.06,182.29,1.41,0.1317,42.47,58.44
03/08/2019 06:00,1.21,0.7464,0.4989,0.9819,137.65,0.9582,136.51,182.69,1.41,0.1283,108.07,17.1
03/08/2019 07:00,1.24,220.25,174.74,0.9858,119.32,0.3572,118.37,179.91,1.35,0.345,159.61,0.2964
03/08/2019 08:00,1.22,281.32,217.44,1.17,135.99,0.8581,134.89,189.88,1.28,14.44,170.02,0.2951
03/08/2019 09:00,1.2,283.51,216.16,0.9829,135.34,42.96,133.91,193.48,18.77,6.14,171.14,94.08
03/08/2019 10:00,157.8,250.34,185.98,228.45,167.53,259.19,166.33,193.95,141.09,111.47,143.41,186.64
03/08/2019 11:00,289.87,201.76,159.76,317.69,171,246.54,169.44,174.46,142.62,135.76,59.89,185.34
03/08/2019 12:00,304.37,284.15,221.96,319.07,191.21,262.54,189.66,192.13,174.75,134.92,171.16,194.11
03/08/2019 13:00,285.57,287.53,215.23,317.95,152.77,257.01,152.01,181.87,150.82,136.81,171.12,195.74
03/08/2019 14:00,316.08,290.13,221.07,316.08,148.61,100.23,147.93,197.25,51.98,45.92,170.69,196.06
03/08/2019 15:00,261.77,276.55,203.26,302.6,118.16,0.1091,117.39,194.36,0.11,0.6449,170.2,196.51
03/08/2019 16:00,261.74,282.45,210.98,301.69,142.22,27.66,141.28,196.02,16.7,18.43,162.54,196.35
03/08/2019 17:00,230.43,292.56,223.3,303.71,161.08,262.88,160.01,198.49,155.95,101.81,167.92,195.88
03/08/2019 18:00,218.16,289.31,217.12,313.64,184.06,266.05,182.53,199.61,159.79,128.94,168.08,194.7
03/08/2019 19:00,168.16,287.24,218.78,280.74,153.45,257.36,152.42,198.41,150.52,136.21,168.15,195.48
03/08/2019 20:00,169.84,286.79,214.91,255.33,156.71,256.79,155.15,197.97,148.85,137.31,168.11,190.35
03/08/2019 21:00,14.09,280.09,213.63,17.27,126.83,61.75,125.7,154.48,38.5,37.91,168.83,62.92
03/08/2019 22:00,0.8213,269.56,192.35,0.7948,140.64,0.0953,139.4,154.4,1.4,0.4769,169.08,0.3216
03/08/2019 23:00,0.8232,88.07,62.3,0.7983,115.69,0.0818,114.63,156.03,1.42,0.3757,79.69,0.2759
04/08/2019 00:00,0.8216,0.6652,0.443,0.7968,156.67,54.84,155,191.68,36.37,14.79,0.3243,0.2718
04/08/2019 01:00,0.8237,0.6357,1.02,0.7974,151.11,252.38,150.02,190.48,147.04,108.16,0.2955,0.269
04/08/2019 02:00,1.08,0.7041,1.22,0.7953,180.81,257,179.42,193.86,157.12,126.06,85.07,0.2692
04/08/2019 03:00,1.15,210.32,162.98,0.7947,168.64,255.34,167.16,192.7,155.23,129.84,148.27,0.2695
04/08/2019 04:00,1.18,278.92,210.81,0.7936,175.04,256.63,173.55,193.63,157.46,129.71,165.03,0.2701
04/08/2019 05:00,1.19,280.24,211.43,0.9687,157.66,247.06,156.18,186.59,140.78,130.19,164.91,101.69
04/08/2019 06:00,176.33,286.5,216.79,240.54,160.93,251.8,159.34,192.12,147.75,130.5,164.12,197.2
04/08/2019 07:00,237.4,285.05,215.97,289.13,100.02,188.47,99.37,169.94,93.99,35.47,165.56,190.19
04/08/2019 08:00,324.87,292.29,228.85,331.13,146.6,0.1178,145.08,199.84,0.1123,7.69,172.12,193.65
04/08/2019 09:00,322.28,228.15,166.14,328.46,159.15,227.66,157.98,193.11,123.88,70.25,164.8,195.63
04/08/2019 10:00,220.66,209.53,160.9,300.77,178.47,252.76,176.96,192.91,150.01,120.15,167.16,197.17
04/08/2019 11:00,179.23,171.16,141.54,293.24,162.29,246.76,161.06,189.63,141.25,121.45,133.55,186.41
04/08/2019 12:00,211.22,0.4516,0.8853,266.85,132.78,215.02,131.69,139.97,136.8,87.85,0.2926,198.47
04/08/2019 13:00,0.816,0.2764,0.5516,0.7964,119.14,200.76,118.23,23.87,6.31,0.1519,0.2787,0.5845
04/08/2019 14:00,0.8085,0.2511,0.6588,0.7921,157.12,251.29,155.63,0.1285,0.1343,0.6241,0.2837,0.2981
04/08/2019 15:00,0.8165,0.2456,0.6541,0.7948,134.68,250.95,133.33,0.13,0.1332,0.6441,0.2839,0.2615
04/08/2019 16:00,0.8163,0.2516,0.6653,0.7948,147.76,251.26,146.93,0.1321,0.1347,0.3207,0.2845,0.2506
04/08/2019 17:00,0.8181,0.2567,0.6654,0.7974,132.11,250.47,130.89,0.1338,0.1366,0.1619,0.2853,0.2521
04/08/2019 18:00,0.8168,0.2624,0.6716,0.7954,151.87,251.73,150.48,0.135,0.1358,0.1623,0.2853,0.2514
04/08/2019 19:00,0.8219,0.2506,0.656,0.799,123.46,246.41,122.67,0.1375,0.1394,0.1622,0.2867,0.2528
04/08/2019 20:00,0.8741,0.2537,0.659,0.7969,141.17,245.95,139.83,0.1366,0.9988,0.1615,0.2866,0.2523
04/08/2019 21:00,1.16,0.2505,0.6511,0.802,125.44,241.17,124.47,0.1389,1.44,0.1621,0.2897,0.2532
04/08/2019 22:00,1.16,0.2541,0.6193,0.8027,144.47,245.74,143.71,0.1386,1.46,0.1645,0.2924,0.242
04/08/2019 23:00,1.18,0.2472,0.5116,0.9843,126.79,233.73,125.82,0.1356,1.48,0.1633,0.293,0.2139
05/08/2019 00:00,1.22,0.2524,0.5175,0.9855,139.15,238.8,138.26,0.1359,1.48,0.1664,0.2934,0.214
05/08/2019 01:00,1.21,0.2473,0.5143,0.9915,125.64,234.77,124.63,0.1354,1.48,0.164,0.2938,0.215
05/08/2019 02:00,1.21,0.2483,0.5162,0.9903,139.14,234.29,137.94,0.1352,1.47,0.163,0.2938,0.2132
05/08/2019 03:00,1.28,0.2346,0.4835,0.9942,109.1,218.2,108.28,0.1358,1.48,0.1598,0.2937,0.2149
05/08/2019 04:00,1.3,0.261,0.5842,1.17,138.39,256.44,136.95,0.1365,1.47,0.1679,0.2969,0.2257
05/08/2019 05:00,1.34,0.2358,0.5895,0.9919,121.82,221.15,120.81,0.1379,1.45,0.1587,0.292,0.258
05/08/2019 06:00,1.32,0.2519,0.6643,1.15,140.52,245.07,139.83,0.1377,1.44,0.1637,0.2943,0.2609
05/08/2019 07:00,1.34,0.2781,0.9417,1.02,109.32,229.49,108.44,0.1105,1.4,0.1568,0.2906,35.3
05/08/2019 08:00,59,1.57,0.9495,60.8,142.18,197.65,140.7,44.44,1.31,0.149,0.2831,129.87
05/08/2019 09:00,192.6,2.04,0.2159,282.72,126.43,0.0616,125.59,191.86,1.24,0.0999,0.2495,188.94
05/08/2019 10:00,295.1,2.06,0.2558,307.64,148.42,0.0659,147.01,193.16,1.22,0.1015,20.7,187.85
05/08/2019 11:00,186.23,42.01,35.53,229.43,123.42,0.0897,122.36,192.48,1.23,0.1561,90.2,148.5
05/08/2019 12:00,191.07,281.07,212.78,283.36,152.59,0.1053,151.6,195.07,1.18,0.3701,167.42,189.57
05/08/2019 13:00,246.73,275.59,196.02,303.47,133.28,0.105,132.31,196,1.18,0.355,168.13,195.24
05/08/2019 14:00,225.07,288.73,216.62,309.33,149.14,0.1053,148.17,195.31,1.19,0.3742,168.67,194.31
05/08/2019 15:00,264.26,268.06,195.46,296.14,109.65,0.1068,108.82,175.3,1.19,0.3557,165.63,192.18
05/08/2019 16:00,308.01,286.15,203.91,320.04,130.78,0.1119,129.82,194.84,1.17,0.3638,170.74,196.25
05/08/2019 17:00,303.36,289.01,211.75,316.76,131.39,0.2663,130.38,194.66,1.2,0.3721,170.4,196.94
05/08/2019 18:00,319.72,285.04,205.77,319.17,147.39,0.8459,146.33,196.42,0.7828,0.3674,170.58,196.82
05/08/2019 19:00,283.1,286.67,207.67,313.3,112.32,0.155,111.14,193.38,0.1939,0.3729,170.33,197.09
05/08/2019 20:00,289.81,288.29,211.09,307.38,141.58,0.1134,140.31,193.85,1.27,0.3787,170.4,198.69
05/08/2019 21:00,178.09,289.8,211.38,254.93,125.06,0.1155,124.05,192.79,1.27,0.3775,170.49,194.56
05/08/2019 22:00,217.18,283.66,204.62,286.27,141.5,0.6835,140.57,192.68,1.31,18.43,170.48,190.75
05/08/2019 23:00,192.01,259.74,198.75,310.62,104.08,0.7512,103.32,191.27,1.35,0.3703,172.29,197.98
06/08/2019 00:00,208.9,282.84,216.68,302.19,137.53,0.3471,136.75,193.69,1.33,0.3876,174.83,196.37
06/08/2019 01:00,265.96,285.24,219.57,317.85,111.88,0.891,110.93,195.39,1.34,0.3891,175.43,191.64
06/08/2019 02:00,331.72,287.52,214.88,331.21,138.51,0.3534,137.57,198.29,1.32,0.3851,175.53,201.93
06/08/2019 03:00,270.1,165.3,131.07,307.09,107.47,0.8617,106.63,192.99,1.34,1.22,117.53,184.46
06/08/2019 04:00,289.69,0.635,0.4899,310.48,154.6,75.14,153.78,192.56,44.89,14.46,12.62,200.62
06/08/2019 05:00,142.3,0.4908,1,186.21,155.9,240.5,154.47,158.8,138.24,115.26,0.31,125.74
06/08/2019 06:00,0.8151,0.4254,1.04,0.8213,160.88,240.04,159.42,139.51,137.32,127.91,19.48,0.5566
06/08/2019 07:00,0.8195,0.3703,1,0.7947,128.16,239.09,126.99,126.13,137.51,136.97,0.3057,0.2757
06/08/2019 08:00,0.8306,0.4856,1.07,0.789,138.82,240.83,138.05,132.55,137.52,112.9,54.94,31.42
06/08/2019 09:00,107.71,0.7973,0.4372,168.71,129.95,13.39,128.56,190.36,9.01,5.43,53.05,168.28
06/08/2019 10:00,175.24,140.07,114.11,287.95,153.06,22.89,151.64,195.99,12.24,19.49,88.32,187.5
06/08/2019 11:00,229.77,276.88,208.36,302.64,166.83,259.77,165.47,193.24,144.65,108.78,174.41,196.88
